seed,stage_type,stage_index,method,target,target_type,mean,sd,q2.5,median,q97.5,true_value,bias,absolute_error,scaled_absolute_error,covered,interval_width,simulator_calls,runtime_seconds,training_inclusive_calls
4,smc_population,1,ABC-SMC,stationary_log_volatility_variance,derived,0.722316824722712,0.34519379214500784,0.22666359167711297,0.6741082107299357,1.4930039926775949,0.9230769230769228,-0.20076009835421083,0.20076009835421083,0.21749010655039513,True,1.266340401000482,4095,54.6597963000022,4095
4,smc_population,2,ABC-SMC,alpha,parameter,-0.9009429954187171,0.32841375451095606,-1.4508890528252165,-0.9132902582754089,-0.2538370051762604,-0.5,-0.40094299541871714,0.40094299541871714,0.28638785387051224,True,1.1970520476489561,7276,54.6597963000022,7276
4,smc_population,2,ABC-SMC,beta,parameter,0.9150078869410674,0.02895915792051105,0.8608428860249754,0.9126577645355489,0.9749068434565944,0.95,-0.03499211305893257,0.03499211305893257,0.23484639636867494,True,0.11406395743161901,7276,54.6597963000022,7276
4,smc_population,2,ABC-SMC,sigma_eta,parameter,0.3388104536753075,0.08315342598018423,0.17341520225232712,0.3384353935673669,0.4874190198992337,0.3,0.0388104536753075,0.0388104536753075,0.08624545261179443,True,0.31400381764690655,7276,54.6597963000022,7276
4,smc_population,2,ABC-SMC,long_run_log_variance,derived,-10.715661098754158,2.156229579437921,-14.543259495824303,-10.549340482888914,-7.105869741811335,-9.999999999999991,-0.7156610987541665,0.7156610987541665,0.07156610987541671,True,7.437389754012968,7276,54.6597963000022,7276
4,smc_population,2,ABC-SMC,half_life_days,derived,9.473794829374393,6.236817904965614,4.625814572746855,7.584138841461343,27.274915347642946,13.513407333964874,-4.039612504590481,4.039612504590481,0.2989336741472476,True,22.64910077489609,7276,54.6597963000022,7276
4,smc_population,2,ABC-SMC,stationary_log_volatility_variance,derived,0.754308213469764,0.26187729623560163,0.3424499280382045,0.7188977481696014,1.304734721277909,0.9230769230769228,-0.16876870960715884,0.16876870960715884,0.1828327687410888,True,0.9622847932397045,7276,54.6597963000022,7276
4,smc_population,3,ABC-SMC,alpha,parameter,-0.8374383401533987,0.3379368807812697,-1.4465387403713368,-0.8459530105368298,-0.19971208604868002,-0.5,-0.3374383401533987,0.3374383401533987,0.24102738582385622,True,1.2468266543226567,13335,54.6597963000022,13335
4,smc_population,3,ABC-SMC,beta,parameter,0.9226123686077361,0.0301854415836066,0.8611679363704734,0.9238080542012003,0.9806504730893556,0.95,-0.027387631392263856,0.027387631392263856,0.18380960665948895,True,0.1194825367188822,13335,54.6597963000022,13335
4,smc_population,3,ABC-SMC,sigma_eta,parameter,0.3287832330817179,0.0808593365138137,0.15411830677144986,0.3316646832389248,0.4752654472352229,0.3,0.02878323308171793,0.02878323308171793,0.0639627401815954,True,0.321147140463773,13335,54.6597963000022,13335
4,smc_population,3,ABC-SMC,long_run_log_variance,derived,-10.946355785872154,2.1201476558494616,-14.636699707748948,-10.6533451939134,-7.459854987718161,-9.999999999999991,-0.9463557858721625,0.9463557858721625,0.09463557858721633,True,7.176844720030787,13335,54.6597963000022,13335
4,smc_population,3,ABC-SMC,half_life_days,derived,11.056401879496269,8.505910423030763,4.637498566161094,8.746230442754623,35.47473333345794,13.513407333964874,-2.4570054544686055,2.4570054544686055,0.18181983224120815,True,30.83723476729685,13335,54.6597963000022,13335
4,smc_population,3,ABC-SMC,stationary_log_volatility_variance,derived,0.7842779158561364,0.24444519029836023,0.3906005000201888,0.776717754599096,1.3246578954808346,0.9230769230769228,-0.13879900722078642,0.13879900722078642,0.150365591155852,True,0.9340573954606457,13335,54.6597963000022,13335
